id,name,postcode,address,rating,reviewCount,category,lat,lng,bezirkId,bezirkName,hasDefamationNotice,removedMin,removedMax,removedEstimate,deletionRatioPct,realRatingAdjusted,removedText,url,readAt,placeState,status,error
0x479e262333292a5f:0xe04ff0e909fccb02,Bäckerei Mareis GmbH,84028,,4.2,293,Bäckerei,48.5462065,12.1794454,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4ckerei+Mareis+GmbH/data=!4m7!3m6!1s0x479e262333292a5f:0xe04ff0e909fccb02!8m2!3d48.5462065!4d12.1794454!16s%2Fg%2F11bzyptdzq!19sChIJXyopMyMmnkcRAsv8CenwT-A?authuser=0&hl=de&rclk=1,2026-05-13T20:24:03Z,active,success,
0x479e2672d8cb2a25:0x94bd6900538c27a2,Bäckerei und Konditorei Wackerl e.K.,84028,,4.3,49,Bäckerei,48.5353386,12.1541096,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4ckerei+und+Konditorei+Wackerl+e.K./data=!4m7!3m6!1s0x479e2672d8cb2a25:0x94bd6900538c27a2!8m2!3d48.5353386!4d12.1541096!16s%2Fg%2F1vfn5m_2!19sChIJJSrL2HImnkcRoieMUwBpvZQ?authuser=0&hl=de&rclk=1,2026-05-13T20:24:32Z,active,success,
0x479e260eabdbe76f:0x9162b889d32594ff,Bäckerei und Konditorei Wackerl e.K.,84028,,4.5,165,Bäckerei,48.5445233,12.1540439,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4ckerei+und+Konditorei+Wackerl+e.K./data=!4m7!3m6!1s0x479e260eabdbe76f:0x9162b889d32594ff!8m2!3d48.5445233!4d12.1540439!16s%2Fg%2F1vfp75lp!19sChIJb-fbqw4mnkcR_5Ql04m4YpE?authuser=0&hl=de&rclk=1,2026-05-13T20:24:17Z,active,success,
0x479e26773032bb4d:0xa9c33c2781f457b3,Bäckerei-Konditorei Andreas Beck,84028,,5,26,Bäckerei,48.5325909,12.1482167,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4ckerei-Konditorei+Andreas+Beck/data=!4m7!3m6!1s0x479e26773032bb4d:0xa9c33c2781f457b3!8m2!3d48.5325909!4d12.1482167!16s%2Fg%2F11d_tns4my!19sChIJTbsyMHcmnkcRs1f0gSc8w6k?authuser=0&hl=de&rclk=1,2026-05-13T20:23:57Z,active,success,
0x479e263cdd80c28f:0x522c553fdf126b8a,CAFFE GELATO ITALIANO by Jerry,84028,,4.8,897,Café / Konditorei,48.5457139,12.1785281,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/CAFFE+GELATO+ITALIANO+by+Jerry/data=!4m7!3m6!1s0x479e263cdd80c28f:0x522c553fdf126b8a!8m2!3d48.5457139!4d12.1785281!16s%2Fg%2F12hw7hsn3!19sChIJj8KA3TwmnkcRimsS3z9VLFI?authuser=0&hl=de&rclk=1,2026-05-13T20:08:18Z,active,success,
0x479e275b79ca3f9b:0xe33a292c9db9f7c8,CLUBHAUS Landshut,84028,,5,1,Bar / Kneipe,48.5536894,12.1767648,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/CLUBHAUS+Landshut/data=!4m7!3m6!1s0x479e275b79ca3f9b:0xe33a292c9db9f7c8!8m2!3d48.5536894!4d12.1767648!16s%2Fg%2F11z5rm8g46!19sChIJmz_KeVsnnkcRyPe5nSwpOuM?authuser=0&hl=de&rclk=1,2026-05-13T20:22:17Z,active,success,
0x479e26737bb94841:0x27344ee7bbe4699d,Cafe 113,84028,,4.7,296,Café / Konditorei,48.5374282,12.1514397,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Cafe+113/data=!4m7!3m6!1s0x479e26737bb94841:0x27344ee7bbe4699d!8m2!3d48.5374282!4d12.1514397!16s%2Fg%2F11dyn_fk8p!19sChIJQUi5e3MmnkcRnWnku-dONCc?authuser=0&hl=de&rclk=1,2026-05-13T20:03:17Z,active,success,
0x479e26728aa90273:0xb410a6663610489,Cafe Kreuzer Konditorei,84028,,4.4,170,Café / Konditorei,48.5366089,12.1554492,39,Gewerbepark Nürnberg-Feucht,true,2,5,3.5,2.02,4.331,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Cafe+Kreuzer+Konditorei/data=!4m7!3m6!1s0x479e26728aa90273:0xb410a6663610489!8m2!3d48.5366089!4d12.1554492!16s%2Fg%2F1tdx7pwq!19sChIJcwKpinImnkcRiQRhY2YKQQs?authuser=0&hl=de&rclk=1,2026-05-13T20:25:40Z,active,success,
0x479e26736279f4af:0xf0e01113935127a2,Cafe am Isartürl,84028,,4.6,80,Café / Konditorei,48.5378528,12.1510556,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Cafe+am+Isart%C3%BCrl/data=!4m7!3m6!1s0x479e26736279f4af:0xf0e01113935127a2!8m2!3d48.5378528!4d12.1510556!16s%2Fg%2F11c59wnj5x!19sChIJr_R5YnMmnkcRoidRkxMR4PA?authuser=0&hl=de&rclk=1,2026-05-13T20:04:17Z,active,success,
0x479e25ec620d02eb:0x368909403295fd73,Café & Weinstube Siebensee,84028,,4.7,152,Café / Konditorei,48.5338861,12.1053647,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Caf%C3%A9+%26+Weinstube+Siebensee/data=!4m7!3m6!1s0x479e25ec620d02eb:0x368909403295fd73!8m2!3d48.5338861!4d12.1053647!16s%2Fg%2F11k583lw7y!19sChIJ6wINYuwlnkcRc_2VMkAJiTY?authuser=0&hl=de&rclk=1,2026-05-13T20:08:45Z,active,success,
0x479e25792c5149c7:0x22ad238228092c6d,Café 73 Balkanlounge,84028,,3.8,77,Restaurant,48.5442752,12.1375154,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Caf%C3%A9+73+Balkanlounge/data=!4m7!3m6!1s0x479e25792c5149c7:0x22ad238228092c6d!8m2!3d48.5442752!4d12.1375154!16s%2Fg%2F11hf27gzhh!19sChIJx0lRLHklnkcRbSwJKIIjrSI?authuser=0&hl=de&rclk=1,2026-05-13T20:12:44Z,temporarily_closed,success,
0x479e26715afaaeaf:0xc70e85fcd0f6e1e6,Café Aran Kronprinz,84028,,4.7,519,Café / Konditorei,48.5341667,12.1502778,39,Gewerbepark Nürnberg-Feucht,true,51,100,75.5,12.7,4.23,51 bis 100 Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Caf%C3%A9+Aran+Kronprinz/data=!4m7!3m6!1s0x479e26715afaaeaf:0xc70e85fcd0f6e1e6!8m2!3d48.5341667!4d12.1502778!16s%2Fg%2F1vlz9bqc!19sChIJr676WnEmnkcR5uH20PyFDsc?authuser=0&hl=de&rclk=1,2026-05-13T20:02:55Z,active,success,
0x479e2673ef2e2ea1:0xcb0828856870a530,Café Belstner,84028,,4.1,863,Café / Konditorei,48.5352857,12.1513793,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Caf%C3%A9+Belstner/data=!4m7!3m6!1s0x479e2673ef2e2ea1:0xcb0828856870a530!8m2!3d48.5352857!4d12.1513793!16s%2Fg%2F1tgdbd83!19sChIJoS4u73MmnkcRMKVwaIUoCMs?authuser=0&hl=de&rclk=1,2026-05-13T20:03:35Z,active,success,
0x479e260cd226610f:0x855937f0e99d918e,Café International,84028,,4.4,21,Café / Konditorei,48.5395762,12.1542837,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Caf%C3%A9+International/data=!4m7!3m6!1s0x479e260cd226610f:0x855937f0e99d918e!8m2!3d48.5395762!4d12.1542837!16s%2Fg%2F11hbnq2w7r!19sChIJD2Em0gwmnkcRjpGd6fA3WYU?authuser=0&hl=de&rclk=1,2026-05-13T20:04:30Z,active,success,
0x479e2673a9ed5025:0x7d300138c821689a,Café Kaffeekultur Ziegler,84028,,4.3,69,Café / Konditorei,48.5367275,12.1532998,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Caf%C3%A9+Kaffeekultur+Ziegler/data=!4m7!3m6!1s0x479e2673a9ed5025:0x7d300138c821689a!8m2!3d48.5367275!4d12.1532998!16s%2Fg%2F1td1hznz!19sChIJJVDtqXMmnkcRmmghyDgBMH0?authuser=0&hl=de&rclk=1,2026-05-13T20:04:09Z,active,success,
0x479e27001ca3d809:0xea478d1688be6f88,Café und Buch Symposium,84028,,4.8,128,Café / Konditorei,48.5369041,12.1546005,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Caf%C3%A9+und+Buch+Symposium/data=!4m7!3m6!1s0x479e27001ca3d809:0xea478d1688be6f88!8m2!3d48.5369041!4d12.1546005!16s%2Fg%2F11vm1wr2v6!19sChIJCdijHAAnnkcRiG--iBaNR-o?authuser=0&hl=de&rclk=1,2026-05-13T20:03:07Z,active,success,
0x479e25e17f4ad85f:0xdbea9b312a329d73,Call a Pizza Landshut,84028,,4.4,171,Pizzeria,48.5450775,12.1438004,39,Gewerbepark Nürnberg-Feucht,true,21,50,35.5,17.19,3.815,21 bis 50 Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Call+a+Pizza+Landshut/data=!4m7!3m6!1s0x479e25e17f4ad85f:0xdbea9b312a329d73!8m2!3d48.5450775!4d12.1438004!16s%2Fg%2F1ptz0rrj5!19sChIJX9hKf-ElnkcRc50yKjGb6ts?authuser=0&hl=de&rclk=1,2026-05-13T20:21:24Z,active,success,
0x41096619f8e7c8ed:0xa6383a3f6449c3a8,Cantina Ensenada Landshut,84028,,4.3,476,Restaurant,48.5349362,12.1540882,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Cantina+Ensenada+Landshut/data=!4m7!3m6!1s0x41096619f8e7c8ed:0xa6383a3f6449c3a8!8m2!3d48.5349362!4d12.1540882!16s%2Fg%2F11b75n3hsz!19sChIJ7cjn-BlmCUERqMNJZD86OKY?authuser=0&hl=de&rclk=1,2026-05-13T20:12:22Z,active,success,
0x479e268c0cc6c619:0x9b6ef6cc099c9e81,Capriccio Italiano,84028,,4.9,101,Pizzeria,48.5133881,12.1552939,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Capriccio+Italiano/data=!4m7!3m6!1s0x479e268c0cc6c619:0x9b6ef6cc099c9e81!8m2!3d48.5133881!4d12.1552939!16s%2Fg%2F11d_cyr39k!19sChIJGcbGDIwmnkcRgZ6cCcz2bps?authuser=0&hl=de&rclk=1,2026-05-13T20:20:28Z,active,success,
0x479e2784d3b4b759:0xa5619879c7d49f04,Casa Sicilia,84028,,4.8,250,Restaurant,48.5357024,12.1506164,39,Gewerbepark Nürnberg-Feucht,true,6,10,8,3.1,4.682,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Casa+Sicilia/data=!4m7!3m6!1s0x479e2784d3b4b759:0xa5619879c7d49f04!8m2!3d48.5357024!4d12.1506164!16s%2Fg%2F11thqnf9l8!19sChIJWbe004QnnkcRBJ_Ux3mYYaU?authuser=0&hl=de&rclk=1,2026-05-13T20:00:39Z,active,success,
0x479e2672324a9747:0x238788b042142055,Casa del oliva,84028,,4.6,100,Restaurant,48.5350793,12.1532616,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Casa+del+oliva/data=!4m7!3m6!1s0x479e2672324a9747:0x238788b042142055!8m2!3d48.5350793!4d12.1532616!16s%2Fg%2F1tp26825!19sChIJR5dKMnImnkcRVSAUQrCIhyM?authuser=0&hl=de&rclk=1,2026-05-13T20:06:13Z,active,success,
0x479e27393458855d:0x8c69a8933a2cd1d,Cataleya 2.0 Tapas Bar & Lounge,84028,,4.8,45,Restaurant,48.5358298,12.1503525,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Cataleya+2.0+Tapas+Bar+%26+Lounge/data=!4m7!3m6!1s0x479e27393458855d:0x8c69a8933a2cd1d!8m2!3d48.5358298!4d12.1503525!16s%2Fg%2F11tcjtmdl8!19sChIJXYVYNDknnkcRHc2iM4maxgg?authuser=0&hl=de&rclk=1,2026-05-13T20:05:23Z,active,success,
0x479e260b3f9d88a9:0x671c995f91845892,China Thai Vietnam,84028,,4.1,40,Asiatisch,48.540754,12.1504159,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/China+Thai+Vietnam/data=!4m7!3m6!1s0x479e260b3f9d88a9:0x671c995f91845892!8m2!3d48.540754!4d12.1504159!16s%2Fg%2F1hc1t7_6m!19sChIJqYidPwsmnkcRkliEkV-ZHGc?authuser=0&hl=de&rclk=1,2026-05-13T20:18:24Z,active,success,
0x479e2673e0700a87:0x25d9cc7e4819ff82,Chocolat,84028,,4.3,1028,Restaurant,48.5346835,12.1509503,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Chocolat/data=!4m7!3m6!1s0x479e2673e0700a87:0x25d9cc7e4819ff82!8m2!3d48.5346835!4d12.1509503!16s%2Fg%2F1tdr28yl!19sChIJhwpw4HMmnkcRgv8ZSH7M2SU?authuser=0&hl=de&rclk=1,2026-05-13T20:03:22Z,active,success,
0x479e27002af1a0f9:0xf9abf4caca1a4c27,Coopers Landshut,84028,,4.7,75,Café / Konditorei,48.5368731,12.154457,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Coopers+Landshut/data=!4m7!3m6!1s0x479e27002af1a0f9:0xf9abf4caca1a4c27!8m2!3d48.5368731!4d12.154457!16s%2Fg%2F11zjqzh_xr!19sChIJ-aDxKgAnnkcRJ0waysr0q_k?authuser=0&hl=de&rclk=1,2026-05-13T20:02:27Z,active,success,
0x479e25080f630e13:0x1bda40178fe6e4ca,DA ARMANDO PIZZA - Erste neapolitanische Pizza in Landshut,84028,,4.9,207,Pizzeria,48.5598401,12.1381677,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/DA+ARMANDO+PIZZA+-+Erste+neapolitanische+Pizza+in+Landshut/data=!4m7!3m6!1s0x479e25080f630e13:0x1bda40178fe6e4ca!8m2!3d48.5598401!4d12.1381677!16s%2Fg%2F11qbj4ddsd!19sChIJEw5jDwglnkcRyuTmjxdA2hs?authuser=0&hl=de&rclk=1,2026-05-13T20:20:43Z,active,success,
0x479e27856cdcbad3:0x990add61047b623f,Dejavu Lounge,84028,,4.1,181,Restaurant,48.5355598,12.153078,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Dejavu+Lounge/data=!4m7!3m6!1s0x479e27856cdcbad3:0x990add61047b623f!8m2!3d48.5355598!4d12.153078!16s%2Fg%2F11tsh8rn9d!19sChIJ07rcbIUnnkcRP2J7BGHdCpk?authuser=0&hl=de&rclk=1,2026-05-13T20:21:56Z,active,success,
0x479e25e8009144e7:0x787bd788c700427d,Der Pizza Service Landshut,84028,,2.6,182,Pizzeria,48.5417658,12.1321682,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Der+Pizza+Service+Landshut/data=!4m7!3m6!1s0x479e25e8009144e7:0x787bd788c700427d!8m2!3d48.5417658!4d12.1321682!16s%2Fg%2F1hc4tq709!19sChIJ50SRAOglnkcRfUIAx4jXe3g?authuser=0&hl=de&rclk=1,2026-05-13T20:18:55Z,active,success,
0x479e25e1ed995969:0xa2f52cd20cf64a82,Derviş Baba Döner Laden & Bar,84028,,4.4,158,Restaurant,48.5448391,12.1457339,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Dervi%C5%9F+Baba+D%C3%B6ner+Laden+%26+Bar/data=!4m7!3m6!1s0x479e25e1ed995969:0xa2f52cd20cf64a82!8m2!3d48.5448391!4d12.1457339!16s%2Fg%2F11t5x8l0bv!19sChIJaVmZ7eElnkcRgkr2DNIs9aI?authuser=0&hl=de&rclk=1,2026-05-13T20:16:22Z,active,success,
0x479e267229eadae9:0x23648df704c858be,Donna Pina Vino Bruschetta & Piadina,84028,,4.5,76,Restaurant,48.5343275,12.1532676,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Donna+Pina+Vino+Bruschetta+%26+Piadina/data=!4m7!3m6!1s0x479e267229eadae9:0x23648df704c858be!8m2!3d48.5343275!4d12.1532676!16s%2Fg%2F1thsdxmh!19sChIJ6drqKXImnkcRvljIBPeNZCM?authuser=0&hl=de&rclk=1,2026-05-13T20:09:43Z,active,success,
0x479e2673f8b7f947:0x2948920bbf01060f,Döner am Landtor,84028,,4.6,170,Döner / Kebab,48.5350348,12.1496964,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/D%C3%B6ner+am+Landtor/data=!4m7!3m6!1s0x479e2673f8b7f947:0x2948920bbf01060f!8m2!3d48.5350348!4d12.1496964!16s%2Fg%2F11b66l1wzl!19sChIJR_m3-HMmnkcRDwYBvwuSSCk?authuser=0&hl=de&rclk=1,2026-05-13T20:13:26Z,active,success,
0x479e272cfce38429:0x241bcc56860b6a1e,Eat-Italy-Landshut,84028,,4.5,340,Restaurant,48.5389583,12.1558135,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Eat-Italy-Landshut/data=!4m7!3m6!1s0x479e272cfce38429:0x241bcc56860b6a1e!8m2!3d48.5389583!4d12.1558135!16s%2Fg%2F11spkh3dst!19sChIJKYTj_CwnnkcRHmoLhlbMGyQ?authuser=0&hl=de&rclk=1,2026-05-13T20:11:02Z,active,success,
0x479e260e9c194a7b:0x11c48f8b5697f08b,Ein Laden,84028,,3.3,32,Bäckerei,48.5439378,12.1551044,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Ein+Laden/data=!4m7!3m6!1s0x479e260e9c194a7b:0x11c48f8b5697f08b!8m2!3d48.5439378!4d12.1551044!16s%2Fg%2F1w6r77xt!19sChIJe0oZnA4mnkcRi_CXVouPxBE?authuser=0&hl=de&rclk=1,2026-05-13T20:26:21Z,active,success,
0x479e26739319ca57:0x80327bb2c67a31f3,Eis Panciera GmbH,84028,,4.4,588,Café / Konditorei,48.53589,12.15113,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Eis+Panciera+GmbH/data=!4m7!3m6!1s0x479e26739319ca57:0x80327bb2c67a31f3!8m2!3d48.53589!4d12.15113!16s%2Fg%2F1tqck647!19sChIJV8oZk3MmnkcR8zF6xrJ7MoA?authuser=0&hl=de&rclk=1,2026-05-13T20:08:05Z,active,success,
0x479e26715a2864c1:0xcebba791197775fb,Eiscafé Dolomiti,84028,,4.5,267,Café / Konditorei,48.5343079,12.1503348,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Eiscaf%C3%A9+Dolomiti/data=!4m7!3m6!1s0x479e26715a2864c1:0xcebba791197775fb!8m2!3d48.5343079!4d12.1503348!16s%2Fg%2F1q662454d!19sChIJwWQoWnEmnkcR-3V3GZGnu84?authuser=0&hl=de&rclk=1,2026-05-13T20:11:40Z,active,success,
0x479e267125567b67:0x85cabfd564a01150,Eiscafé Florenz,84028,,4.5,346,Café / Konditorei,48.532819,12.149517,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Eiscaf%C3%A9+Florenz/data=!4m7!3m6!1s0x479e267125567b67:0x85cabfd564a01150!8m2!3d48.532819!4d12.149517!16s%2Fg%2F11c55rl5mm!19sChIJZ3tWJXEmnkcRUBGgZNW_yoU?authuser=0&hl=de&rclk=1,2026-05-13T20:06:45Z,active,success,
0x479e27c6c017df45:0xbd5bec5c408c520f,Fire Bar,84028,,4.9,217,Bar / Kneipe,48.536503,12.1529021,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Fire+Bar/data=!4m7!3m6!1s0x479e27c6c017df45:0xbd5bec5c408c520f!8m2!3d48.536503!4d12.1529021!16s%2Fg%2F11y2b3pzly!19sChIJRd8XwMYnnkcRD1KMQFzsW70?authuser=0&hl=de&rclk=1,2026-05-13T20:09:50Z,active,success,
0x479e272eaa5ccae3:0x3ef88c02226aa2a2,Firmer Bräu,84028,,4.6,503,Restaurant,48.5367923,12.1544013,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Firmer+Br%C3%A4u/data=!4m7!3m6!1s0x479e272eaa5ccae3:0x3ef88c02226aa2a2!8m2!3d48.5367923!4d12.1544013!16s%2Fg%2F11sh78hrcs!19sChIJ48pcqi4nnkcRoqJqIgKM-D4?authuser=0&hl=de&rclk=1,2026-05-13T20:01:06Z,active,success,
0x479e273aa45c512d:0xcd44a931b4286586,Foodie's Landshut,84028,,4.1,8,Café / Konditorei,48.5396959,12.1553109,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Foodie%27s+Landshut/data=!4m7!3m6!1s0x479e273aa45c512d:0xcd44a931b4286586!8m2!3d48.5396959!4d12.1553109!16s%2Fg%2F11rc04lkw7!19sChIJLVFcpDonnkcRhmUotDGpRM0?authuser=0&hl=de&rclk=1,2026-05-13T20:04:51Z,active,success,
0x479e2771c63e7929:0x5f861677d756fce6,GOOD Ci (Landshut),84028,,4.5,1174,Sushi,48.53886,12.1559873,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/GOOD+Ci+%28Landshut%29/data=!4m7!3m6!1s0x479e2771c63e7929:0x5f861677d756fce6!8m2!3d48.53886!4d12.1559873!16s%2Fg%2F11h0xyg6sp!19sChIJKXk-xnEnnkcR5vxW13cWhl8?authuser=0&hl=de&rclk=1,2026-05-13T20:11:33Z,active,success,
0x479e26763ce3c14b:0x44ecc9eb1a87c283,Gabelsbergerhof Landshut,84028,,4.7,279,Restaurant,48.5339968,12.1434958,39,Gewerbepark Nürnberg-Feucht,true,6,10,8,2.79,4.597,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Gabelsbergerhof+Landshut/data=!4m7!3m6!1s0x479e26763ce3c14b:0x44ecc9eb1a87c283!8m2!3d48.5339968!4d12.1434958!16s%2Fg%2F1wc46zbw!19sChIJS8HjPHYmnkcRg8KHGuvJ7EQ?authuser=0&hl=de&rclk=1,2026-05-13T20:20:35Z,active,success,
0x479e25d8d9443787:0xef4391e805d7ea8b,Gasthaus Zur Schwimmschule,84028,,4.5,290,Restaurant,48.5347915,12.1398035,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Gasthaus+Zur+Schwimmschule/data=!4m7!3m6!1s0x479e25d8d9443787:0xef4391e805d7ea8b!8m2!3d48.5347915!4d12.1398035!16s%2Fg%2F1tvykrq9!19sChIJhzdE2dglnkcRi-rXBeiRQ-8?authuser=0&hl=de&rclk=1,2026-05-13T20:18:32Z,active,success,
0x479e2672fd4ad0d1:0x8c11a0eef3b3e0c7,Gasthaus zum Freischütz,84028,,4.7,440,Restaurant,48.53738,12.15414,39,Gewerbepark Nürnberg-Feucht,true,51,100,75.5,14.65,4.158,51 bis 100 Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Gasthaus+zum+Freisch%C3%BCtz/data=!4m7!3m6!1s0x479e2672fd4ad0d1:0x8c11a0eef3b3e0c7!8m2!3d48.53738!4d12.15414!16s%2Fg%2F11bwf79xt3!19sChIJ0dBK_XImnkcRx-Cz8-6gEYw?authuser=0&hl=de&rclk=1,2026-05-13T20:02:08Z,active,success,
0x479e260b3f9d88a9:0xb331801ad2901d2b,GelatOK,84028,,4.8,586,Café / Konditorei,48.5408541,12.1502841,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/GelatOK/data=!4m7!3m6!1s0x479e260b3f9d88a9:0xb331801ad2901d2b!8m2!3d48.5408541!4d12.1502841!16s%2Fg%2F1tf6_y7r!19sChIJqYidPwsmnkcRKx2Q0hqAMbM?authuser=0&hl=de&rclk=1,2026-05-13T20:07:38Z,active,success,
0x479e25eee7d8999d:0x5dfc4c09c677d936,Grillpoint 36,84028,,4.8,1105,Restaurant,48.5474117,12.1295426,39,Gewerbepark Nürnberg-Feucht,true,101,150,125.5,10.2,4.412,101 bis 150 Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Grillpoint+36/data=!4m7!3m6!1s0x479e25eee7d8999d:0x5dfc4c09c677d936!8m2!3d48.5474117!4d12.1295426!16s%2Fg%2F11hb3t6lg5!19sChIJnZnY5-4lnkcRNtl3xglM_F0?authuser=0&hl=de&rclk=1,2026-05-13T20:14:20Z,active,success,
0x479e2675ed6fd04b:0x4695e9ff51948a8b,Gschaider GmbH Bäckerei-Feinbäckerei,84028,,4.8,407,Bäckerei,48.5364159,12.1444163,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Gschaider+GmbH+B%C3%A4ckerei-Feinb%C3%A4ckerei/data=!4m7!3m6!1s0x479e2675ed6fd04b:0x4695e9ff51948a8b!8m2!3d48.5364159!4d12.1444163!16s%2Fg%2F1vp72s03!19sChIJS9Bv7XUmnkcRi4qUUf_plUY?authuser=0&hl=de&rclk=1,2026-05-13T20:23:38Z,active,success,
0x479e267320a3d00f:0x22ea4ac766a93235,HANS IM GLÜCK - LANDSHUT Herrngasse,84028,,4.4,2307,Burger,48.5384646,12.1543084,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/HANS+IM+GL%C3%9CCK+-+LANDSHUT+Herrngasse/data=!4m7!3m6!1s0x479e267320a3d00f:0x22ea4ac766a93235!8m2!3d48.5384646!4d12.1543084!16s%2Fg%2F11bw44mhtt!19sChIJD9CjIHMmnkcRNTKpZsdK6iI?authuser=0&hl=de&rclk=1,2026-05-13T20:12:29Z,active,success,
0x479e267285caef29:0x1f386cbca6a967cc,HQ - Grill | Wok | Sushi Landshut,84028,,4.8,369,Asiatisch,48.5368593,12.1565658,39,Gewerbepark Nürnberg-Feucht,true,2,5,3.5,0.94,4.764,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/HQ+-+Grill+%7C+Wok+%7C+Sushi+Landshut/data=!4m7!3m6!1s0x479e267285caef29:0x1f386cbca6a967cc!8m2!3d48.5368593!4d12.1565658!16s%2Fg%2F1hc5t3sj3!19sChIJKe_KhXImnkcRzGepprxsOB8?authuser=0&hl=de&rclk=1,2026-05-13T20:00:59Z,active,success,
0x479e25813406968d:0x383f391e9652dc02,Habibi orientalische Küche,84028,,4.8,129,Imbiss,48.5432185,12.1448378,39,Gewerbepark Nürnberg-Feucht,true,21,50,35.5,21.58,3.98,21 bis 50 Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Habibi+orientalische+K%C3%BCche/data=!4m7!3m6!1s0x479e25813406968d:0x383f391e9652dc02!8m2!3d48.5432185!4d12.1448378!16s%2Fg%2F11jx6q_vcp!19sChIJjZYGNIElnkcRAtxSlh45Pzg?authuser=0&hl=de&rclk=1,2026-05-13T20:16:48Z,active,success,
